"ID","URL","PDF","Country","Province","Date","Completion","Trial status","Design","Blinding","Arms","COVID-19 status","Severity","Patient setting","Outcome","Treatment","Size"
"NCT04334148","https://ClinicalTrials.gov/show/NCT04334148",NA,"United States","Wisconsin","2020-Apr","2020-Jul","Recruiting","Randomised","Triple",2,"Healthy","Healthy","Healthcare Workers","Viral Load or Clearance, Adverse Events, Treatment-emergent Adverse Events, Serious Adverse Events","HCQ, SOC",15000
"NCT04342156","https://ClinicalTrials.gov/show/NCT04342156",NA,"Singapore","Singapore","2020-Apr","2020-Aug","Not Recruiting","Randomised","Open-Label",2,NA,NA,"Healthy Exposed","Mortality, Hospitalization, Visits or Returns to Emergency Department, Invasive Mechanical Ventilation or ECMO","HCQ, SOC",1200
"NCT04341441","https://clinicaltrials.gov/show/NCT04341441",NA,"United States","Washington, Dc","2020-Jul",NA,"Recruiting","Randomised","Triple",6,NA,NA,"Healthcare Workers","Hospitalization, Viral Load or Clearance, Other Mild Symptoms, Adverse Events, Serious Adverse Events, IgG, IgM or IgA","HCQ, SOC",3000
"PACTR202004801273802","https://pactr.samrc.ac.za/TrialDisplay.aspx?TrialID=10928",NA,"Nigeria","Niger","2020-Feb",NA,"Not Recruiting","Randomised","Double",NA,NA,NA,"Hospital","Clinical Improvement Score (Any), Viral Load or Clearance","HCQ, SOC",600
"TCTR20200404004","http://www.clinicaltrials.in.th/index.php?tp=regtrials&menu=trialsearch&smenu=fulltext&task=search&task2=view1&id=5995",NA,"Thailand","Nan","2020-Mar",NA,"Not Recruiting","Randomised","Unspecified",NA,NA,NA,"Healthy Exposed","Hospitalization, Anti SARS-COV-2 Titers","HCQ, SOC",400
"NCT04351516","https://clinicaltrials.gov/show/NCT04351516",NA,"Germany","Berlin","2020-Apr",NA,"Recruiting","Randomised","Quadruple",1,"Yes","Mixed","Outpatient","Mortality, Hospitalization","HCQ, SOC",350
"NCT04349228","https://ClinicalTrials.gov/show/NCT04349228",NA,"Tunisia","Tunis","2020-Apr","2020-Jul","Recruiting","Randomised","Single",2,"No","Healthy","Healthcare Workers","Viral Load or Clearance, Cough, Fever, Dyspnea, Other Mild Symptoms, Renal Outcome (Unspecified)","HCQ, SOC",530
"PACTR202004761408382","https://pactr.samrc.ac.za/TrialDisplay.aspx?TrialID=10957",NA,"Nigeria","Niger","2020-Apr",NA,"Not Recruiting","Randomised","Unspecified",NA,NA,NA,"Hospital","Hospital Discharge, Viral Load or Clearance, Cough, Other Mild Symptoms, Adverse Events, Anti SARS-COV-2 Titers, Creatinine Phosphokinase, Electrolytes, ALT, CD4, CD8, Blood Urea Nitrogen","Alternative therapy, SOC",72
"NCT04355936","https://ClinicalTrials.gov/show/NCT04355936",NA,"Argentina","Ciudad De Buenos Aires","2020-Apr","2020-Oct","Recruiting","Randomised","Open-Label",2,NA,NA,"Unclear","Mortality, ICU Admission, Invasive Mechanical Ventilation or ECMO, C-Reactive Protein, Troponin, LDH, Urine Sample","Antihypertensive, SOC",400
"NCT04345406","https://clinicaltrials.gov/show/NCT04345406",NA,"Egypt","Cairo","2020-Nov",NA,"Not Recruiting","Randomised","Open-Label",1,NA,NA,"Unclear","Viral Load or Clearance, Radiographic Findings","Antihypertensive, SOC",60
"NCT04348500","https://ClinicalTrials.gov/show/NCT04348500",NA,"United States","California","2020-Apr","2020-Dec","Not Recruiting","Randomised","Quadruple",2,"Yes","Severe","Hospital","Mortality, ICU Admission, Hospitalization, Non-invasive Ventilation","Clazakizumab, SOC",60
"NCT04350320","https://ClinicalTrials.gov/show/NCT04350320",NA,"Spain","Murcia","2020-Apr","2020-Oct","Recruiting","Randomised","Open-Label",2,"Confirmed","Severe","Hospital","Mortality, ICU Admission, Hospitalization, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Organ Failure or Dysfunction (SOFA), C-Reactive Protein, Ferritin, IL-1, IL-6, Tumor Necrosis Factor (Any), Granulocyte Stimulaiting Factor, White Blood Cell Count, D-Dimer, LDH","Colchicine, SOC",102
"NCT04348305","https://ClinicalTrials.gov/show/NCT04348305",NA,"Denmark","Copenhagen","2020-Apr","2021-Mar","Recruiting","Randomised","Quadruple",2,"Yes","Severe","Hospital, ICU","Mortality, Hospital Discharge, Invasive Mechanical Ventilation or ECMO, Serious Adverse Events, Quality of Life","Corticosteroids, SOC",1000
"NCT04343729","https://ClinicalTrials.gov/show/NCT04343729",NA,"Brazil","Amazonas","2020-Apr","2020-Sep","Recruiting","Randomised","Quadruple",2,NA,NA,"Unclear","Mortality, Hospitalization, Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO","Corticosteroids, SOC",420
"NCT04351295","https://clinicaltrials.gov/show/NCT04351295",NA,"Egypt","Cairo","2020-Apr",NA,"Not Recruiting","Randomised","Open-Label",1,"Yes","Unspecified","Unclear","Viral Load or Clearance","FPV, SOC",40
"NCT04342663","https://ClinicalTrials.gov/show/NCT04342663",NA,"United States","Illinois","2020-Apr","2020-Aug","Recruiting","Randomised","Triple",2,NA,NA,"Outpatient","Mortality, ICU Admission, Hospitalization, Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Adverse Events, Treatment-emergent Adverse Events, Serious Adverse Events, Troponin","Fluvoxamine, SOC",152
"NCT04342663","https://ClinicalTrials.gov/show/NCT04342663",NA,"United States","Missouri","2020-Apr","2020-Aug","Recruiting","Randomised","Triple",2,NA,NA,"Outpatient","Mortality, ICU Admission, Hospitalization, Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Adverse Events, Treatment-emergent Adverse Events, Serious Adverse Events, Troponin","Fluvoxamine, SOC",152
"NCT04344600","https://ClinicalTrials.gov/show/NCT04344600",NA,"United States","Maryland","2020-Apr","2020-Dec","Not Recruiting","Randomised","Single",2,NA,NA,"Healthy Exposed","Viral Load or Clearance","IFN, SOC",164
"NCT04343248","https://ClinicalTrials.gov/show/NCT04343248",NA,"United States","Florida","2020-Apr","2020-Aug","Recruiting","Randomised","Triple",3,"Not Specified","Unspecified","Hospital","Mortality, Clinical Improvement Score (Any), PaO2-FiO2","Nitazoxanide, SOC",800
"NCT04343248","https://ClinicalTrials.gov/show/NCT04343248",NA,"United States","Georgia","2020-Apr","2020-Aug","Recruiting","Randomised","Triple",3,"Not Specified","Unspecified","Hospital","Mortality, Clinical Improvement Score (Any), PaO2-FiO2","Nitazoxanide, SOC",800
"NCT04343248","https://ClinicalTrials.gov/show/NCT04343248",NA,"United States","Louisiana","2020-Apr","2020-Aug","Recruiting","Randomised","Triple",3,"Not Specified","Unspecified","Hospital","Mortality, Clinical Improvement Score (Any), PaO2-FiO2","Nitazoxanide, SOC",800
"NCT04343248","https://ClinicalTrials.gov/show/NCT04343248",NA,"United States","Texas","2020-Apr","2020-Aug","Recruiting","Randomised","Triple",3,"Not Specified","Unspecified","Hospital","Mortality, Clinical Improvement Score (Any), PaO2-FiO2","Nitazoxanide, SOC",800
"NCT04348409","https://ClinicalTrials.gov/show/NCT04348409",NA,"Brazil","Brasilia","2020-Apr","2020-May","Recruiting","Randomised","Quadruple",2,"Yes","Mixed","Hospital","Mortality, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO","Nitazoxanide, SOC",50
"NCT04334629","https://ClinicalTrials.gov/show/NCT04334629",NA,"United Kingdom","London","2020-Apr","2020-Sep","Recruiting","Randomised","Double",2,"Confirmed","Severe","Hospital","Mortality, ICU Admission, Hospitalization, Invasive Mechanical Ventilation or ECMO, PaO2-FiO2","NSAIDs, SOC",230
"NCT04388826","https://ClinicalTrials.gov/show/NCT04388826",NA,"United States","Arizona","2020-May","2020-Jul","Recruiting","Randomised","Quadruple",2,"Confirmed","Unclear","Hospital","Hospital Discharge, Clinical Improvement Score (Any), Fever","Other, SOC",40
"NCT04388826","https://ClinicalTrials.gov/show/NCT04388826",NA,"United States","Minnesota","2020-May","2020-Jul","Recruiting","Randomised","Quadruple",2,"Confirmed","Unclear","Hospital","Hospital Discharge, Clinical Improvement Score (Any), Fever","Other, SOC",40
"NCT04388826","https://ClinicalTrials.gov/show/NCT04388826",NA,"United States","Nevada","2020-May","2020-Jul","Recruiting","Randomised","Quadruple",2,"Confirmed","Unclear","Hospital","Hospital Discharge, Clinical Improvement Score (Any), Fever","Other, SOC",40
"NCT04388826","https://ClinicalTrials.gov/show/NCT04388826",NA,"United States","New Jersey","2020-May","2020-Jul","Recruiting","Randomised","Quadruple",2,"Confirmed","Unclear","Hospital","Hospital Discharge, Clinical Improvement Score (Any), Fever","Other, SOC",40
"IRCT20170210032478N3","http://en.irct.ir/trial/47173",NA,"Iran","Tehran","2020-Apr","2020-Jun","Recruiting","Randomised","Open-Label",2,"Confirmed","Unclear","Unclear","Visits or Returns to Emergency Department, Clinical Improvement Score (Any), Pneumonia or ARDS, C-Reactive Protein","Other, SOC",50
"NCT04348656","https://ClinicalTrials.gov/show/NCT04348656",NA,"Canada","Alberta","2020-Apr","2020-Oct","Recruiting","Randomised","Open-Label",2,"Yes","Mixed","Hospital","Mortality, ICU Admission, Invasive Mechanical Ventilation or ECMO, Adverse Events, Treatment-emergent Adverse Events, Serious Adverse Events, Renal Outcome (Unspecified), Cardiac Outcome (Unspecified)","Plasma based therapy, SOC",1200
"NCT04348656","https://ClinicalTrials.gov/show/NCT04348656",NA,"Canada","British Columbia","2020-Apr","2020-Oct","Recruiting","Randomised","Open-Label",2,"Yes","Mixed","Hospital","Mortality, ICU Admission, Invasive Mechanical Ventilation or ECMO, Adverse Events, Treatment-emergent Adverse Events, Serious Adverse Events, Renal Outcome (Unspecified), Cardiac Outcome (Unspecified)","Plasma based therapy, SOC",1200
"NCT04348656","https://ClinicalTrials.gov/show/NCT04348656",NA,"Canada","Manitoba","2020-Apr","2020-Oct","Recruiting","Randomised","Open-Label",2,"Yes","Mixed","Hospital","Mortality, ICU Admission, Invasive Mechanical Ventilation or ECMO, Adverse Events, Treatment-emergent Adverse Events, Serious Adverse Events, Renal Outcome (Unspecified), Cardiac Outcome (Unspecified)","Plasma based therapy, SOC",1200
"NCT04348656","https://ClinicalTrials.gov/show/NCT04348656",NA,"Canada","Ontario","2020-Apr","2020-Oct","Recruiting","Randomised","Open-Label",2,"Yes","Mixed","Hospital","Mortality, ICU Admission, Invasive Mechanical Ventilation or ECMO, Adverse Events, Treatment-emergent Adverse Events, Serious Adverse Events, Renal Outcome (Unspecified), Cardiac Outcome (Unspecified)","Plasma based therapy, SOC",1200
"NCT04348656","https://ClinicalTrials.gov/show/NCT04348656",NA,"Canada","Quebec","2020-Apr","2020-Oct","Recruiting","Randomised","Open-Label",2,"Yes","Mixed","Hospital","Mortality, ICU Admission, Invasive Mechanical Ventilation or ECMO, Adverse Events, Treatment-emergent Adverse Events, Serious Adverse Events, Renal Outcome (Unspecified), Cardiac Outcome (Unspecified)","Plasma based therapy, SOC",1200
"NCT04356534","https://ClinicalTrials.gov/show/NCT04356534",NA,"Bahrain","Manama","2020-Apr","2020-May","Recruiting","Randomised","Open-Label",2,NA,NA,"Hospital","Mortality, Viral Load or Clearance, Invasive Mechanical Ventilation or ECMO, C-Reactive Protein, Ferritin, White Blood Cell Count, D-Dimer, Troponin, Procalcitonin, LDH, Radiographic Findings","Plasma based therapy, SOC",40
"NCT04374539","https://ClinicalTrials.gov/show/NCT04374539",NA,"Spain","Barcelona","2020-May","2021-May","Recruiting","Randomised","Open-Label",2,"Confirmed","Severe","ICU","Mortality, Invasive Mechanical Ventilation or ECMO","Plasma based therapy, SOC",116
"NCT04344535","https://clinicaltrials.gov/show/NCT04344535",NA,"United States","Washington, Dc","2020-Oct",NA,"Recruiting","Randomised","Quadruple",1,"Mixed","Mixed","Hospital","Clinical Improvement Score (Any), Distress","Plasma based therapy, SOC",500
"NCT04346446","https://clinicaltrials.gov/show/NCT04346446",NA,"India","New Delhi","2020-Apr",NA,"Recruiting","Randomised","Open-Label",2,"Yes","Severe","Hospital","Mortality, ICU Admission, Hospitalization, Invasive Mechanical Ventilation or ECMO, Organ Failure or Dysfunction (SOFA), PaO2-FiO2","Plasma based therapy, SOC",40
"NCT04343963","https://ClinicalTrials.gov/show/NCT04343963",NA,"Mexico","Mexico","2020-Apr","2020-Sep","Recruiting","Randomised","Quadruple",2,NA,NA,"Hospital","Mortality, Clinical Improvement Score (Any), Invasive Mechanical Ventilation or ECMO, IL-6","Pyridostigmine, SOC",436
"NCT04348695","https://ClinicalTrials.gov/show/NCT04348695",NA,"Spain","Madrid","2020-Apr","2020-May","Recruiting","Randomised","Open-Label",2,"Yes","Mixed","Hospital","ICU Admission, Hospitalization, Clinical Improvement Score (Any), Adverse Events, Treatment-emergent Adverse Events, Serious Adverse Events","Ruxolitinib + Simvastatin, SOC",94
"NCT04357808","https://ClinicalTrials.gov/show/NCT04357808",NA,"Spain","Madrid","2020-Apr","2020-Jun","Recruiting","Randomised","Open-Label",2,NA,NA,"Hospital","Mortality, ICU Admission, Hospitalization, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Fever","Sarilumab, SOC",30
"NCT04349098","https://ClinicalTrials.gov/show/NCT04349098",NA,"United States","California","2020-Apr","2020-Aug","Recruiting","Randomised","Single",2,"Yes","Severe","Hospital","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Adverse Events, C-Reactive Protein, Ferritin, LDH","Selinexor, SOC",230
"NCT04349098","https://ClinicalTrials.gov/show/NCT04349098",NA,"United States","Florida","2020-Apr","2020-Aug","Recruiting","Randomised","Single",2,"Yes","Severe","Hospital","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Adverse Events, C-Reactive Protein, Ferritin, LDH","Selinexor, SOC",230
"NCT04349098","https://ClinicalTrials.gov/show/NCT04349098",NA,"United States","Georgia","2020-Apr","2020-Aug","Recruiting","Randomised","Single",2,"Yes","Severe","Hospital","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Adverse Events, C-Reactive Protein, Ferritin, LDH","Selinexor, SOC",230
"NCT04349098","https://ClinicalTrials.gov/show/NCT04349098",NA,"United States","Illinois","2020-Apr","2020-Aug","Recruiting","Randomised","Single",2,"Yes","Severe","Hospital","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Adverse Events, C-Reactive Protein, Ferritin, LDH","Selinexor, SOC",230
"NCT04349098","https://ClinicalTrials.gov/show/NCT04349098",NA,"United States","Kansas","2020-Apr","2020-Aug","Recruiting","Randomised","Single",2,"Yes","Severe","Hospital","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Adverse Events, C-Reactive Protein, Ferritin, LDH","Selinexor, SOC",230
"NCT04349098","https://ClinicalTrials.gov/show/NCT04349098",NA,"United States","Kentucky","2020-Apr","2020-Aug","Recruiting","Randomised","Single",2,"Yes","Severe","Hospital","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Adverse Events, C-Reactive Protein, Ferritin, LDH","Selinexor, SOC",230
"NCT04349098","https://ClinicalTrials.gov/show/NCT04349098",NA,"United States","Massachusetts","2020-Apr","2020-Aug","Recruiting","Randomised","Single",2,"Yes","Severe","Hospital","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Adverse Events, C-Reactive Protein, Ferritin, LDH","Selinexor, SOC",230
"NCT04349098","https://ClinicalTrials.gov/show/NCT04349098",NA,"United States","Michigan","2020-Apr","2020-Aug","Recruiting","Randomised","Single",2,"Yes","Severe","Hospital","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Adverse Events, C-Reactive Protein, Ferritin, LDH","Selinexor, SOC",230
"NCT04349098","https://ClinicalTrials.gov/show/NCT04349098",NA,"United States","New York","2020-Apr","2020-Aug","Recruiting","Randomised","Single",2,"Yes","Severe","Hospital","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Adverse Events, C-Reactive Protein, Ferritin, LDH","Selinexor, SOC",230
"NCT04349098","https://ClinicalTrials.gov/show/NCT04349098",NA,"United States","North Carolina","2020-Apr","2020-Aug","Recruiting","Randomised","Single",2,"Yes","Severe","Hospital","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Adverse Events, C-Reactive Protein, Ferritin, LDH","Selinexor, SOC",230
"NCT04349098","https://ClinicalTrials.gov/show/NCT04349098",NA,"United States","Pennsylvania","2020-Apr","2020-Aug","Recruiting","Randomised","Single",2,"Yes","Severe","Hospital","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Adverse Events, C-Reactive Protein, Ferritin, LDH","Selinexor, SOC",230
"NCT04349098","https://ClinicalTrials.gov/show/NCT04349098",NA,"United States","Texas","2020-Apr","2020-Aug","Recruiting","Randomised","Single",2,"Yes","Severe","Hospital","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Adverse Events, C-Reactive Protein, Ferritin, LDH","Selinexor, SOC",230
